ts_event,JKHY_actual,PCG_actual,JKHY_predicted,PCG_predicted,vol_JKHY,vol_change_JKHY,vol_std_JKHY,vol_PCG,vol_change_PCG,vol_std_PCG,JKHY_trade,PCG_trade
2024-04-15 14:27:00+00:00,-0.0006589786070429096,0.0021138464763809706,0.0001351425070795604,-0.00010297445429033886,0.00013497479705086875,1.671103392176295e-06,1.0977432865474345e-05,5.0182253480101175e-05,6.8963711518077635e-06,4.974497540031497e-06,nan,P
2024-04-15 14:28:00+00:00,-0.00047953006972970556,-0.0003017046334545489,4.67722823592992e-05,9.126714438424394e-06,0.00010414608869269197,-3.082870835817677e-05,1.489330465127335e-05,4.998513443165884e-05,-1.9711904844233315e-07,4.838542129999775e-06,nan,nan
2024-04-15 14:30:00+00:00,-0.0007197265349970731,-0.00030179568661225267,0.0001498274980931393,1.8505505167567987e-06,0.00010409674848705969,-4.9340205632286954e-08,1.7676812029442214e-05,4.9738649107887284e-05,-2.464853237715584e-07,4.685654104013222e-06,nan,nan
2024-04-15 14:31:00+00:00,0.00035992801828288494,0.0,7.787681111933723e-06,1.3353601358030452e-05,0.00010290651293414338,-1.1902355529163044e-06,1.997922036410409e-05,4.9788521899446225e-05,4.987279155894118e-08,4.496564968596108e-06,nan,nan
2024-04-15 14:33:00+00:00,-0.0004199286183067586,-0.0003018867947456603,6.446867086424982e-05,4.659191221063796e-05,0.00010361663272230849,7.101197881651032e-07,2.1775955776543807e-05,4.76116400229011e-05,-2.1768818765451243e-06,4.20641765092339e-06,nan,nan
2024-04-15 14:35:00+00:00,-0.0007202881463874822,-0.0012084593615683834,7.38270848983303e-05,3.1179921494258016e-05,0.00010447563170520363,8.589989828951424e-07,2.3172137776579538e-05,4.683199452711893e-05,-7.796454957821719e-07,4.025913540678789e-06,nan,nan
2024-04-15 14:36:00+00:00,0.0007802887464114481,0.0006044122275268479,-8.254728851296938e-05,-9.943126020198836e-06,0.00010437283069478523,-1.028010104184014e-07,2.4351594930772985e-05,4.564813717682339e-05,-1.1838573502955403e-06,3.924329075433959e-06,nan,nan
2024-04-15 14:37:00+00:00,-0.0007802887464114795,0.0,6.91177300875401e-05,2.92426323915387e-05,9.53793128795307e-05,-8.993517815254529e-06,2.559552751279363e-05,4.4116042444116305e-05,-1.5320947327070828e-06,3.9656040659920005e-06,nan,nan
2024-04-15 14:38:00+00:00,0.00018012068134313288,-0.0006044122275267131,-5.498638349526816e-05,2.4678023812723552e-05,9.549741500124769e-05,1.1810212171699491e-07,2.6338815981054163e-05,4.331642035218834e-05,-7.996220919279624e-07,3.977281342812842e-06,nan,nan
2024-04-15 14:39:00+00:00,-0.001501997939258985,-0.0015126307527922151,0.00021049084668290296,1.7373129799622003e-05,9.477071643370914e-05,-7.266985675385518e-07,2.630477878202328e-05,3.8242023430340205e-05,-5.074396921848138e-06,4.493405285787476e-06,C,nan
2024-04-15 14:41:00+00:00,0.0013218772579158475,0.0009078529901799579,-0.00012676021478666937,-5.7123057289984214e-08,0.0001015341729129233,6.763456479214159e-06,2.5663622771266175e-05,3.51516600084499e-05,-3.0903634218903048e-06,5.1153591341415565e-06,nan,nan
2024-04-15 14:42:00+00:00,0.0003602089250690163,0.0006047777626122635,-1.2452378941975011e-05,-1.325054138968757e-05,0.00010163001971557038,9.584680264707827e-08,2.4580174756569128e-05,3.4457847956735006e-05,-6.938120517148948e-07,5.539790946640654e-06,nan,nan
2024-04-15 14:44:00+00:00,0.0011398063563395392,-0.00030234316178913786,-0.00016736414133172516,2.3023253550410413e-05,0.00011065987534365583,9.029855628085457e-06,2.2775811331233694e-05,3.3281616642649874e-05,-1.1762313140851316e-06,5.6864659476407685e-06,P,nan
2024-04-15 14:47:00+00:00,-0.00011991845559394411,-0.0021189655272211743,-6.12649185456634e-05,9.6218607042025e-05,0.00010712208668604136,-3.5377886576144784e-06,2.0365589457637336e-05,3.8515772104821484e-05,5.23415546217161e-06,5.497331910376483e-06,nan,C
2024-04-15 14:48:00+00:00,0.00011991845559388799,0.001816530926398007,1.5384428272271132e-05,-5.762979214282736e-05,0.00010600465612645938,-1.1174305595819753e-06,1.785886141001205e-05,4.098150640031748e-05,2.465734295495994e-06,5.468850797118925e-06,nan,P
2024-04-15 14:49:00+00:00,0.0005993766662296808,0.0003024346008232038,-0.00012231888962921993,1.801229658822765e-06,0.00010646568145444587,4.61025327986488e-07,1.4392005257107651e-05,4.048572633434129e-05,-4.957800659761906e-07,5.392260930859744e-06,nan,nan
2024-04-15 14:50:00+00:00,-0.0008392279595783674,-0.0006049606960062162,9.665672397827923e-05,-3.605421479276929e-05,0.00010594932065552917,-5.163607989166965e-07,1.3208600518018431e-05,4.167410384545224e-05,1.18837751111095e-06,5.324798469487383e-06,nan,nan
2024-04-15 14:51:00+00:00,-0.0005398758416724293,-0.0003026176449178684,7.412415871005754e-05,-4.786313451214748e-06,9.851827626039222e-05,-7.4310443951369575e-06,1.2101652902480419e-05,4.165050313432723e-05,-2.360071112501085e-08,5.241382858240218e-06,nan,nan
2024-04-15 14:52:00+00:00,-0.00024003840729747123,-0.0006055101607952051,8.606485144316034e-05,5.7525026781494396e-05,9.96132128133734e-05,1.094936552981191e-06,1.0561301747761154e-05,4.169982066558439e-05,4.93175312571599e-08,5.247169297059347e-06,nan,C
2024-04-15 14:53:00+00:00,-0.00012004081402093805,-0.0021221775434656955,-1.4354226487777797e-05,7.79827577057685e-05,9.989776115962446e-05,2.845483462510549e-07,8.39376813769323e-06,4.45867264894846e-05,2.8869058239002146e-06,5.261132004239063e-06,nan,C
2024-04-15 14:54:00+00:00,-0.00012005522554782072,0.0003034440927547681,2.2402363128937313e-06,-4.0314098473860936e-05,9.61417721576284e-05,-3.755989001996056e-06,4.424225216658803e-06,3.7913061655097044e-05,-6.673664834387557e-06,5.079143337808152e-06,nan,nan
2024-04-15 14:55:00+00:00,-0.00042030683016913,0.00030335204236861107,5.614872163594054e-05,2.9292649582331125e-05,9.63391412448639e-05,1.9736908723549061e-07,4.579581456999211e-06,3.806142119639361e-05,1.4835954129656213e-07,4.820823860389477e-06,nan,nan
2024-04-15 14:56:00+00:00,-0.00012012012026446436,-0.0009103323341454849,4.08369369694462e-05,6.728489290279532e-05,9.114682645949441e-05,-5.192314785369483e-06,5.114495131380117e-06,3.970250786772636e-05,1.641086671332756e-06,4.4464811833644306e-06,nan,C
2024-04-15 14:57:00+00:00,0.00018017477001382922,-0.00030362836122126364,-6.89203509033754e-05,-2.7522064992334565e-05,9.274527507169542e-05,1.5984486122010106e-06,5.421308254707711e-06,4.096860382349459e-05,1.2660959557682245e-06,3.959029888337771e-06,nan,nan
2024-04-15 14:58:00+00:00,-6.00546497493902e-05,-0.00030372057940380765,-4.298411030864328e-05,7.088310008792987e-05,9.21636112789269e-05,-5.816637927685272e-07,5.683764265484233e-06,4.227402845601143e-05,1.3054246325168407e-06,3.6387214699483053e-06,nan,C
2024-04-15 14:59:00+00:00,-0.0009613652125396081,-0.0015199881327411407,0.00012829487709323839,5.1203979482129645e-05,9.525798308659387e-05,3.0943718076669786e-06,5.677284767287306e-06,4.286436474801286e-05,5.903362920014341e-07,3.3724876191247603e-06,nan,nan
2024-04-15 15:00:00+00:00,-0.000721630917117773,-0.0009131030919004345,9.719501698272684e-05,2.127892952742547e-05,9.541277938375851e-05,1.547962971646397e-07,5.630885556095327e-06,4.236460181085889e-05,-4.997629371539741e-07,3.171308118146522e-06,nan,nan
2024-04-15 15:01:00+00:00,0.0019832333192909336,-0.0006091989222827603,-0.00030611664114607004,6.308237232805529e-05,0.00011755320385543332,2.214042447167481e-05,6.897633467769062e-06,4.344013246138409e-05,1.075530650525202e-06,3.129760340354234e-06,P,C
2024-04-15 15:02:00+00:00,0.0002401248660835482,-0.001524622951221497,-7.692099960585374e-05,9.068981707183268e-05,0.0001181106895016454,5.574856462120759e-07,7.867728100568783e-06,4.614954437694133e-05,2.7094119155572435e-06,3.340871500867028e-06,nan,C
2024-04-15 15:03:00+00:00,0.0,0.0,-2.6711494754008635e-05,-1.700620961604186e-05,0.00010615075260309193,-1.1959936898553474e-05,7.777716414075669e-06,4.7056470454104253e-05,9.069260771629202e-07,3.6342626786440525e-06,nan,nan
2024-04-15 15:04:00+00:00,6.00222082352504e-05,0.0003051106049602461,-7.81737648814466e-06,4.580727527476506e-06,0.00010323263098453105,-2.9181216185608725e-06,7.782543135026779e-06,4.694982023556916e-05,-1.0665021853509677e-07,3.6499115320086612e-06,nan,nan
2024-04-15 15:05:00+00:00,6.001860578575607e-05,-0.0009156112344226846,-1.674315954938433e-05,3.92194333478282e-05,0.00010323039200871142,-2.2389758196333237e-09,7.786702570800096e-06,4.6283874318377826e-05,-6.659459171913306e-07,3.443044776170606e-06,nan,nan
2024-04-15 15:09:00+00:00,0.00036003600748952364,-0.0015278841780531757,-0.0001253646071550458,4.3530213736560736e-05,0.00010037096313662729,-2.8594288720841347e-06,7.5259366942969695e-06,4.645208316942727e-05,1.6820885104944678e-07,2.941997797945199e-06,nan,nan
2024-04-15 15:10:00+00:00,0.0,0.0003057636470848251,-7.415317124174359e-06,9.535638146190102e-06,9.974616871740076e-05,-6.247944192265276e-07,7.419586993103314e-06,4.356511414147592e-05,-2.886969027951352e-06,2.794727818912978e-06,nan,nan
2024-04-15 15:12:00+00:00,0.0013190241135367356,0.0012221205309683153,-0.00014247124953769026,-2.7000951807622202e-05,0.00010372014020323413,3.973971485833372e-06,7.359105568960374e-06,4.107741427720913e-05,-2.487699864266792e-06,2.7916029362423295e-06,nan,nan
2024-04-15 15:13:00+00:00,0.0005390997165517086,0.0006105006294623301,-7.094184619706982e-05,-6.838967349356802e-05,0.00010163740445855523,-2.0827357446788974e-06,7.251831758480751e-06,4.5781408793601056e-05,4.703994516391927e-06,2.815480879211793e-06,nan,P
2024-04-15 15:14:00+00:00,-0.00023956399467765896,-0.0006105006294624413,-1.1937280096304988e-05,1.3256694306151061e-05,9.81277217513304e-05,-3.5096827072248285e-06,7.172655733426899e-06,4.387775776910536e-05,-1.9036510244956975e-06,2.802890903295647e-06,nan,nan
2024-04-15 15:15:00+00:00,-0.00011980352236669385,-0.0006108735681719222,-3.378279316128448e-06,2.2077955262318512e-05,9.564369955891712e-05,-2.4840221924132838e-06,7.241990751939395e-06,4.3400110191062856e-05,-4.776475780425023e-07,2.781308641348974e-06,nan,nan
2024-04-15 15:16:00+00:00,-0.0005392935385522336,-0.0003055767785427413,3.575747473099771e-05,1.7313133038167476e-07,9.318327363742658e-05,-2.460425921490541e-06,7.415299867295397e-06,4.2965092121215407e-05,-4.3501806984744913e-07,2.7591298313920266e-06,nan,nan
2024-04-15 15:18:00+00:00,-0.0001198825152787704,0.0006110602084426109,-1.30928988009975e-05,-5.189726338760289e-05,9.319347856389881e-05,1.0204926472229974e-08,7.5696477300442215e-06,4.3738086363733046e-05,7.729942425176398e-07,2.7445720030386973e-06,nan,nan
2024-04-15 15:19:00+00:00,0.0,0.0003053901382720288,3.341157027924575e-05,-5.446206068192626e-05,9.398344145894404e-05,7.89962895045228e-07,7.637457423292887e-06,4.4776731222824864e-05,1.0386448590918174e-06,2.456912093633309e-06,nan,nan
2024-04-15 15:20:00+00:00,-0.00011989688881930942,0.0,8.013873443702951e-05,2.171557784703775e-06,9.523795733216418e-05,1.2545158732201438e-06,7.665720954110394e-06,4.469953196970826e-05,-7.7199253116603e-08,2.092446547535776e-06,nan,nan
2024-04-15 15:24:00+00:00,-0.00029980512891339346,0.0,4.5226073153191834e-05,-8.701349866183534e-06,9.540319195976069e-05,1.6523462759650861e-07,7.478633783881194e-06,4.3007205186755977e-05,-1.6923267829522842e-06,1.8594343486991412e-06,nan,nan
2024-04-15 15:25:00+00:00,0.0,-0.0006108735681719222,-2.8251591167977853e-05,3.196356605416191e-05,9.485049463588183e-05,-5.526973238788606e-07,7.389805047627499e-06,4.241332833420066e-05,-5.938768525553197e-07,1.7572673865938696e-06,nan,nan
2024-04-15 15:26:00+00:00,-0.00041987824148039134,-0.0009170106098812612,3.118201302150843e-05,2.94959800666355e-05,9.547606989171388e-05,6.255752558320524e-07,7.245103317681299e-06,4.0338301653829715e-05,-2.075026680370942e-06,1.9128467252345554e-06,nan,nan
2024-04-15 15:27:00+00:00,0.0010193986431302053,0.0003057636470848251,-0.00015964356764649977,-5.723466862205813e-06,9.374259241765311e-05,-1.7334774740607694e-06,7.304721454042712e-06,3.9252373505214465e-05,-1.08592814861525e-06,2.1830980614772187e-06,nan,nan
2024-04-15 15:30:00+00:00,0.00017978605507937162,0.00030567018425374683,-3.451850946408511e-05,1.5094861860034657e-05,8.854583060888522e-05,-5.1967618087678924e-06,7.678573256403449e-06,3.915733474770888e-05,-9.503875750558531e-08,2.4065885380153826e-06,nan,nan
2024-04-15 15:32:00+00:00,0.0007188211642928024,0.0015269509761769912,-7.386397132485603e-05,-7.589285710393959e-05,6.354808556096824e-05,-2.4997745047916975e-05,1.0123450392112082e-05,4.089617990626585e-05,1.7388451585569723e-06,2.487961512275384e-06,nan,P
2024-04-15 15:33:00+00:00,0.0001796245851010406,0.0003051106049602461,-2.3381435330287496e-05,-3.127016916364832e-05,6.252792051554087e-05,-1.0201650454273715e-06,1.151536038525325e-05,3.5316674870563965e-05,-5.5795050357018865e-06,3.023409484593556e-06,nan,nan
2024-04-15 15:34:00+00:00,5.9867692417684016e-05,0.0012195123462611901,3.4782427251078585e-05,-5.497232085732703e-05,6.398555391264814e-05,1.4576333971072616e-06,1.2958116500661772e-05,3.689820024145541e-05,1.5815253708914415e-06,3.164917693120123e-06,nan,nan
2024-04-15 15:36:00+00:00,-0.0005389383046103813,-0.0009144948053880417,4.07691463764252e-05,2.4957644960861802e-05,6.549354391399115e-05,1.5079900013430139e-06,1.3942056404751729e-05,3.754991739885901e-05,6.517171574036031e-07,3.1738877243980273e-06,nan,nan
2024-04-15 15:37:00+00:00,0.0008382230163886513,0.0,-0.00010723472991084007,-8.698474791761524e-06,6.828748494568676e-05,2.793941031695613e-06,1.4389937685067765e-05,3.59158576181849e-05,-1.634059780674109e-06,3.294238073297825e-06,nan,nan
2024-04-15 15:38:00+00:00,-0.0007184338451863017,0.00030492453354108825,9.166359570914347e-05,-1.6892581374662767e-05,6.874347984773766e-05,4.5599490205090233e-07,1.4731455892239373e-05,3.3670399127703484e-05,-2.245458490481417e-06,3.52567873011578e-06,nan,nan
2024-04-15 15:40:00+00:00,0.0008381226544256082,0.0012187691941296472,-8.578544206399772e-05,-6.090807697934307e-05,7.054870531221967e-05,1.805225464482005e-06,1.482260612687616e-05,3.4878305674322416e-05,1.2079065466189318e-06,3.7121475685886517e-06,nan,P
2024-04-15 15:42:00+00:00,-0.0014372120564798397,0.0,0.0002306929032028041,-2.401894135041879e-05,8.39850702700231e-05,1.3436364957803424e-05,1.4174106375897435e-05,3.483641548880693e-05,-4.1890185515485454e-08,3.916045021100638e-06,C,nan
2024-04-15 15:50:00+00:00,0.0010781026439540958,0.003040440165266646,-5.2161224170955884e-05,-0.000144810164427537,8.324503643626987e-05,-7.400338337532189e-07,1.3574512930280981e-05,4.3885721083872514e-05,9.049305595065584e-06,3.7940807087094135e-06,nan,P
2024-04-15 15:51:00+00:00,-0.0005389060338202301,-0.0006073489406250294,4.9503721493335464e-05,3.2455015039611084e-05,8.385379776391508e-05,6.087613276452053e-07,1.3126590997856112e-05,4.484972230082002e-05,9.640012169475086e-07,3.851167041395011e-06,nan,nan
2024-04-15 15:52:00+00:00,0.0007184768600292164,0.0006073489406250264,-5.3775237499053775e-05,-3.5626995754142716e-05,8.485710095907529e-05,1.003303195160212e-06,1.2782748094115593e-05,4.391489320333125e-05,-9.348290974887718e-07,3.875868417588202e-06,nan,nan
2024-04-15 15:53:00+00:00,-0.0005986948631203525,-0.00030362836122126364,4.460447039227146e-05,-3.478478791468439e-06,8.506475210902993e-05,2.0765114995464115e-07,1.2540023293478405e-05,4.3825888316683925e-05,-8.900488664732593e-08,3.913394988265514e-06,nan,nan
2024-04-15 15:55:00+00:00,0.00017964609767157566,0.0006071645602434445,-1.0824477476122371e-05,5.677392743117895e-06,8.504435825385493e-05,-2.03938551749988e-08,1.2277543039094714e-05,4.365348227813727e-05,-1.7240603854665507e-07,3.9094026959912805e-06,nan,nan
2024-04-15 15:56:00+00:00,0.0011968166110516562,0.0003034440927547681,-0.00016742254830870188,-3.535871156050675e-05,9.272785461898544e-05,7.683496365130504e-06,1.2212426465115022e-05,4.3045667334491986e-05,-6.078149436452841e-07,3.820588714552e-06,P,nan
2024-04-15 15:59:00+00:00,0.00026908645312074853,0.0009097801992191743,-3.890758714243332e-05,-5.706765230703238e-05,9.060852024946778e-05,-2.119334369517654e-06,1.1975082446081766e-05,4.3602698659433496e-05,5.570313249415098e-07,3.7584620881894747e-06,nan,P
2024-04-15 16:01:00+00:00,-2.989491936065322e-05,0.0,-2.8783536607291962e-05,1.8622842142669248e-05,8.95952245456452e-05,-1.0132957038225786e-06,1.1674763655285373e-05,4.4434701081158875e-05,8.320024217253787e-07,3.830531184547449e-06,nan,nan
2024-04-15 16:02:00+00:00,-0.0001195886153064245,-0.0006064281568504504,6.332180835531221e-05,-3.1743290981664205e-06,9.131694507475971e-05,1.7217205291145013e-06,1.1474959507612648e-05,4.294919663177803e-05,-1.4855044493808437e-06,3.849268427703114e-06,nan,nan
2024-04-15 16:03:00+00:00,0.0019117037902880022,-0.0006067961351233172,-0.0003039519560968288,2.85871029315321e-05,0.0001114177983835131,2.0100853308753397e-05,1.3015840890019962e-05,4.289275393638092e-05,-5.6442695397112316e-08,3.8981383954047755e-06,P,nan
2024-04-15 16:04:00+00:00,-0.0005372974070335706,0.0003034440927547681,3.173809597704003e-05,1.5907727824546388e-05,0.00010778846333016,-3.629335053353106e-06,1.4056625485522057e-05,4.358200159132929e-05,6.892476549483741e-07,3.9583307214127564e-06,nan,nan
2024-04-15 16:05:00+00:00,-0.00017916330783396812,-0.0006069802917767686,-3.973814485374834e-06,1.648239503891897e-05,0.00010778349585277028,-4.967477389714384e-09,1.5140293705316152e-05,4.364278067938987e-05,6.077908806057457e-08,4.005765967798198e-06,nan,nan
2024-04-15 16:06:00+00:00,5.972466929234136e-05,-0.00030362836122126364,1.7276129073616997e-05,2.689599504392534e-05,0.00010722919444202856,-5.543014107417245e-07,1.5332744032125005e-05,4.281756853578748e-05,-8.252121436023877e-07,4.033358850144799e-06,nan,nan
2024-04-15 16:07:00+00:00,-0.00029865902321580667,-0.00030372057940380765,-6.090699042672202e-06,4.565610722908431e-06,0.00010721581958683118,-1.3374855197380384e-08,1.510859699713752e-05,4.286539570373446e-05,4.78271679469792e-08,3.841042939200976e-06,nan,nan
2024-04-15 16:08:00+00:00,0.0005972288758502329,-0.00030381285362062783,-0.00011318581867956021,4.5706237449063496e-05,0.00010885751803764458,1.6416984508134006e-06,1.4770318283307106e-05,4.364849150561634e-05,7.830958018818787e-07,3.7397200499716693e-06,nan,nan
2024-04-15 16:17:00+00:00,-0.0008362203330432982,-0.0012161752791204987,0.00011996635020255217,3.056227764952525e-05,0.00011256654647959787,3.7090284419532887e-06,1.4460104236262305e-05,4.389197338599783e-05,2.4348188038149495e-07,3.6529656472724503e-06,nan,nan
2024-04-15 16:18:00+00:00,-0.00017928108333796033,-0.0003042750670059735,-2.900102768790497e-06,3.850336166500161e-05,0.0001105230648434491,-2.0434816361487634e-06,1.3881666366335687e-05,4.511730623699548e-05,1.2253328509976484e-06,3.440833292484237e-06,nan,nan
2024-04-15 16:19:00+00:00,0.0004780114813774124,-0.0003043676785024671,-9.334741353841354e-05,2.7491489030618258e-05,0.00010921731718844904,-1.30574765500006e-06,1.2898488431155326e-05,4.5635118179660156e-05,5.178119426646751e-07,2.851003532992927e-06,nan,nan
2024-04-15 16:20:00+00:00,-0.0005975500625965706,0.0003043676785025141,9.200314186630182e-05,5.855062483884573e-06,0.00011082176166751578,1.6044444790667321e-06,1.1783103180064184e-05,4.362375927475698e-05,-2.0113589049031776e-06,2.1375646038027853e-06,nan,nan
2024-04-15 16:21:00+00:00,0.00047806861194971465,-0.0006088280248944773,-0.00012059121719730472,1.1811062160970933e-05,9.74825549346187e-05,-1.333920673289708e-05,1.1303722492178335e-05,4.3333658635524084e-05,-2.9010063923289454e-07,7.596803867338971e-07,nan,nan
2024-04-15 16:22:00+00:00,-0.0006574032808105633,-0.0009139376112172311,6.408087603957043e-05,5.187001536276003e-05,9.946622792212545e-05,1.9836729875067575e-06,1.0689554654605347e-05,2.7987175476377642e-05,-1.5346483159146442e-05,3.6063794907438485e-06,nan,nan
2024-04-15 16:23:00+00:00,-0.0002989626020055382,-0.000609756116453428,3.6359109281717134e-05,3.0285836768579826e-05,9.900385389849835e-05,-4.6237402362710287e-07,1.0025814663446928e-05,2.7905019589953037e-05,-8.215588642460501e-08,4.89915293001553e-06,nan,nan
2024-04-15 16:24:00+00:00,-0.0006580325066205191,-0.0012206287752958773,4.955506103839539e-05,3.875177956853199e-05,0.00010004357054453712,1.0397166460387645e-06,9.335677440433102e-06,2.624174626857478e-05,-1.6632733213782569e-06,6.02302045821076e-06,nan,nan
2024-04-15 16:26:00+00:00,0.00029915936442337376,0.00030529690360776325,-1.399018401859812e-05,-5.499171882535533e-06,9.894863311113489e-05,-1.0949374334022255e-06,8.55735915880895e-06,2.6320104083025478e-05,7.835781445069822e-08,6.842864881371577e-06,nan,nan
2024-04-15 16:27:00+00:00,-0.0004786979507400053,0.0,6.804942173407149e-05,5.930066662282604e-06,0.00010094742587269172,1.99879276155683e-06,7.595121757344399e-06,2.6315542962160294e-05,-4.561120865184356e-09,7.4728435988897325e-06,nan,nan
2024-04-15 16:28:00+00:00,0.0010169593793631247,0.0003052037258547739,-0.00011895644277777467,-7.179635402597376e-06,9.768917319510696e-05,-3.2582526775847627e-06,7.329403626877682e-06,2.4152039239158528e-05,-2.163503723001766e-06,8.162448490916382e-06,nan,nan
2024-04-15 16:30:00+00:00,-0.0007775817600275121,-0.0012213741976342526,0.00010309245703474995,5.7393146685187526e-05,0.00010097405616728312,3.28488297217616e-06,6.75666271855795e-06,1.8843354038923685e-05,-5.308685200234843e-06,9.170763559520343e-06,nan,C
2024-04-15 16:31:00+00:00,-5.983903301898203e-05,0.0003054834298999412,-1.7114478138870137e-06,-2.6020157433055787e-05,0.0001008624065136997,-1.1164965358342394e-07,5.964439198307651e-06,2.1689714698490295e-05,2.84636065956661e-06,9.639064423697563e-06,nan,nan
2024-04-15 16:37:00+00:00,-5.984261394332287e-05,-0.0006110602084426572,-1.5928074288403222e-05,5.0534754941893126e-05,9.951599805133659e-05,-1.3464084623631052e-06,5.289878957864578e-06,2.2026116133866753e-05,3.3640143537645796e-07,9.993780502491956e-06,nan,nan
2024-04-15 16:40:00+00:00,0.0002991772647596214,0.0009164503467146166,-3.442232972152727e-07,-5.463836384991191e-05,7.16796785889895e-05,-2.7836319462347088e-05,8.812365193363707e-06,2.7882999295972107e-05,5.8568831621053534e-06,9.943336100250548e-06,nan,nan
2024-04-15 16:42:00+00:00,-5.982829281757784e-05,-0.00030539013827198344,-3.49446398426326e-05,6.702506012053664e-06,7.189924589262891e-05,2.1956730363941422e-07,1.1037185943702733e-05,2.7999610672776938e-05,1.1661137680483085e-07,9.793389178374791e-06,nan,nan
2024-04-15 16:44:00+00:00,-0.0008978541889489787,0.0,0.0001692086513725841,-4.249992394238038e-06,8.108274290835162e-05,9.18349701572271e-06,1.1720846908770896e-05,2.8431421735394863e-05,4.318110626179253e-07,9.56004398381345e-06,nan,nan
2024-04-15 16:47:00+00:00,0.0005388092446335659,0.0,-3.9536888567506326e-05,-1.5116498676519788e-05,8.180199401234712e-05,7.192511039954977e-07,1.2185487215617598e-05,2.9185424785209895e-05,7.540030498150323e-07,9.293202562975481e-06,nan,nan
2024-04-15 16:48:00+00:00,0.00017953858631670873,0.0009158907677344496,-2.2812072843444883e-06,-4.2478993979687745e-05,8.177424214942723e-05,-2.7751862919896467e-08,1.2499982145374132e-05,3.181904342138101e-05,2.6336186361711124e-06,8.944870361301966e-06,nan,nan
2024-04-15 16:49:00+00:00,0.0004786120342632302,0.0,-8.240560133482023e-05,1.3352495269778271e-06,7.965078895081356e-05,-2.123453198613667e-06,1.2716219221801802e-05,3.090166219116056e-05,-9.173812302204452e-07,8.483619213915663e-06,nan,nan
2024-04-15 16:50:00+00:00,0.00047838307436281634,0.0,-4.2701463581464005e-05,-6.216346501686907e-06,7.591615661077217e-05,-3.7346323400413875e-06,1.2737431468485096e-05,3.0713148472962144e-05,-1.885137181984183e-07,7.919796975824136e-06,nan,nan
2024-04-15 16:51:00+00:00,0.0020902393468427783,0.0,-0.00031490223320268724,6.305967361899816e-06,0.00010366603313946389,2.774987652869172e-05,1.2340208598726582e-05,2.9876537077410618e-05,-8.366113955515266e-07,7.1116736349733254e-06,P,nan
2024-04-15 16:52:00+00:00,-0.00017899227397810265,-0.00030520372585473345,-4.370820643564387e-05,2.6540895677693414e-05,0.0001022755335767109,-1.3904995627529932e-06,1.1955301446691143e-05,2.9842361450936164e-05,-3.417562647445356e-08,6.024692875678211e-06,nan,nan
2024-04-15 16:53:00+00:00,0.0007157769467544616,0.0006103143308149495,-0.00012939708904099198,-7.04215390873457e-05,0.0001023529009637066,7.736738699570963e-08,1.142048409111151e-05,3.445896801559034e-05,4.616606564654178e-06,5.113904561892242e-06,nan,P
2024-04-15 16:54:00+00:00,-0.0007754481583959898,-0.00030511060496039323,0.0001006543429867765,1.081581415120559e-05,0.00010326502226303626,9.121212993296512e-07,1.1628515806622682e-05,3.444595904460176e-05,-1.3008970988578775e-08,4.004173193424496e-06,nan,nan
2024-04-15 16:55:00+00:00,-0.00023872045947707958,0.0003051106049602461,3.518293165563033e-05,-4.390600284728642e-05,0.00010233522415238058,-9.297981106556798e-07,1.1734360575845323e-05,3.390848003731491e-05,-5.374790072868504e-07,4.227388497132941e-06,nan,nan
2024-04-15 16:56:00+00:00,0.0002387204594770108,0.0006099420744144107,-1.0200297962559256e-05,-2.742166491676321e-05,0.00010165822485508837,-6.769992972922043e-07,1.1823083803709728e-05,3.3463859889374875e-05,-4.4462014794003745e-07,4.390181409416585e-06,nan,nan
2024-04-15 16:57:00+00:00,-0.0013734215278048691,-0.0003049245335411088,0.00023548233573393397,-3.113615863291466e-06,0.00011554649183048927,1.3888266975400893e-05,1.2784059228386848e-05,3.185769104596979e-05,-1.6061688434050822e-06,4.422608371232442e-06,C,nan
2024-04-15 16:58:00+00:00,0.0008362203330432482,0.00030492453354108825,-8.87069896170612e-05,-1.1401672016625227e-05,0.00011698444126117903,1.437949430689768e-06,1.3772300171163948e-05,3.187005033913813e-05,1.2359293168336485e-08,4.439064980813756e-06,nan,nan
2024-04-15 16:59:00+00:00,-0.00041802275846863245,0.0,7.79974781584061e-05,3.4880059159000833e-06,0.00011735746289459666,3.7302163341762333e-07,1.4632690845877134e-05,3.18212129508384e-05,-4.8837388299730186e-08,4.435573662997903e-06,nan,nan
2024-04-15 17:00:00+00:00,-0.001195314509998379,-0.0006099420744143111,0.00011696664871820226,5.615366685479034e-05,0.0001177074049499407,3.499420553440449e-07,1.545786215777341e-05,3.4856325533916494e-05,3.0351125830780943e-06,4.432663116904492e-06,nan,C
2024-04-15 17:01:00+00:00,-0.00011961007131064317,0.0003050175408731411,1.1373858237954497e-05,-3.706695145527707e-05,0.00011530694543237678,-2.4004595175639238e-06,1.600296830956303e-05,3.2369976373120735e-05,-2.4863491607957585e-06,3.6337107200048124e-06,nan,nan
2024-04-15 17:02:00+00:00,0.00011961007131072977,0.0006097561164534503,3.9318867471143726e-07,-8.321011618584979e-06,0.00011530913893591863,2.1935035418482437e-09,1.6498586025023837e-05,3.212140943843645e-05,-2.485669346842859e-07,3.0003903068074654e-06,nan,nan
